
Conversion of EDT data from sounding archive file D:\SoundingArchive\PWPM_20180309_213222.dc3db

Information about sounding:
==================================

Station:                  41041 PWPM
Launch time:              2018-03-09 21:32:22 UTC
RS type:                  RS92-SGP
RS number:                M5013207
Reason for termination:   Increasing pressure
Sounding SW version:      MW31 3.66

==================================


Information about map: EDT                 
==================================


   Record name:    Unit:           Data type:          Divisor: Offset:
   ---------------------------------------------------------------------
    time            sec             float (4)          1        0       
    Pscl            ln              short (2)          1        0       
    T               K               short (2)          10       0       
    RH              %               short (2)          1        0       
    v               m/s             short (2)          -100     0       
    u               m/s             short (2)          -100     0       
    Height          m               short (2)          1        30000   
    P               hPa             short (2)          10       0       
    TD              K               short (2)          10       0       
    MR              g/kg            short (2)          100      0       
    DD              dgr             short (2)          1        0       
    FF              m/s             short (2)          10       0       
    AZ              dgr             short (2)          1        0       
    Range           m               short (2)          0.01     0       
    Lon             dgr             short (2)          100      0       
    Lat             dgr             short (2)          100      0       
    SpuKey          bitfield        unsigned short (2) 1        0       
    UsrKey          bitfield        unsigned short (2) 1        0       
    RadarH          m               short (2)          1        30000   

*************************************************************************************************

     time	     Pscl	        T	       RH	        v	        u	   Height	        P	       TD	       MR	       DD	       FF	       AZ	    Range	      Lon	      Lat	   SpuKey	   UsrKey	   RadarH	
   314.00	    27681	   267.10	       61	     0.98	    -1.07	     1174	   860.90	   260.70	     1.70	      132	     1.50	      324	    20000	   -58.60	   -61.94	        0	        0	   -32768	
   316.00	    27677	   267.20	       58	     1.06	    -1.09	     1181	   860.10	   260.30	     1.65	      134	     1.50	      324	    20000	   -58.60	   -61.94	        0	        0	   -32768	
   318.00	    27674	   267.30	       57	     1.13	    -1.08	     1187	   859.40	   260.10	     1.61	      136	     1.60	      324	    20000	   -58.60	   -61.94	        0	        0	   -32768	
   320.00	    27670	   267.40	       54	     1.19	    -1.07	     1194	   858.70	   259.50	     1.55	      138	     1.60	      324	    20000	   -58.60	   -61.94	        0	        0	   -32768	
   322.00	    27667	   267.40	       51	     1.25	    -1.04	     1201	   857.90	   259.00	     1.48	      140	     1.60	      324	    20000	   -58.60	   -61.94	        0	        0	   -32768	
   324.00	    27663	   267.50	       49	     1.30	    -1.01	     1207	   857.20	   258.30	     1.40	      142	     1.60	      324	    20000	   -58.60	   -61.94	        0	        0	   -32768	
   326.00	    27660	   267.50	       46	     1.34	    -0.97	     1214	   856.50	   257.60	     1.32	      144	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   328.00	    27657	   267.50	       43	     1.38	    -0.93	     1220	   855.80	   257.00	     1.26	      146	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   330.00	    27653	   267.50	       41	     1.41	    -0.89	     1226	   855.20	   256.30	     1.19	      148	     1.70	      324	    20100	   -58.60	   -61.94	    49152	    49152	   -32768	
   332.00	    27650	   267.40	       39	     1.44	    -0.86	     1232	   854.50	   255.70	     1.13	      149	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   334.00	    27647	   267.50	       38	     1.46	    -0.84	     1239	   853.80	   255.40	     1.10	      150	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   336.00	    27643	   267.50	       38	     1.48	    -0.81	     1245	   853.10	   255.40	     1.11	      151	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   338.00	    27640	   267.50	       40	     1.49	    -0.79	     1253	   852.30	   256.00	     1.16	      152	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   340.00	    27636	   267.40	       44	     1.50	    -0.79	     1260	   851.50	   257.00	     1.27	      152	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   342.00	    27632	   267.30	       47	     1.51	    -0.78	     1266	   850.80	   257.70	     1.34	      153	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   344.00	    27629	   267.30	       46	     1.51	    -0.78	     1272	   850.20	   257.70	     1.34	      153	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   346.00	    27626	   267.30	       43	     1.51	    -0.79	     1279	   849.40	   256.70	     1.24	      152	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   348.00	    27622	   267.30	       40	     1.51	    -0.80	     1286	   848.70	   255.80	     1.15	      152	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   350.00	    27619	   267.30	       39	     1.50	    -0.81	     1292	   848.00	   255.50	     1.12	      152	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   352.00	    27615	   267.20	       38	     1.49	    -0.82	     1299	   847.30	   255.10	     1.08	      151	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   354.00	    27612	   267.20	       37	     1.47	    -0.83	     1306	   846.50	   254.70	     1.04	      151	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   356.00	    27609	   267.10	       35	     1.45	    -0.83	     1312	   845.90	   254.20	     1.01	      150	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   358.00	    27605	   267.10	       34	     1.43	    -0.84	     1318	   845.20	   253.80	     0.97	      150	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   360.00	    27602	   267.10	       34	     1.42	    -0.84	     1324	   844.50	   253.60	     0.96	      149	     1.60	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   362.00	    27599	   267.10	       33	     1.41	    -0.84	     1330	   843.90	   253.60	     0.95	      149	     1.60	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   364.00	    27596	   267.00	       34	     1.40	    -0.83	     1337	   843.20	   253.50	     0.95	      149	     1.60	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   366.00	    27592	   266.90	       34	     1.40	    -0.82	     1343	   842.50	   253.50	     0.95	      149	     1.60	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   368.00	    27589	   266.80	       34	     1.40	    -0.81	     1350	   841.80	   253.40	     0.94	      150	     1.60	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   370.00	    27585	   266.80	       34	     1.42	    -0.79	     1356	   841.10	   253.30	     0.94	      151	     1.60	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   372.00	    27582	   266.70	       34	     1.44	    -0.78	     1362	   840.40	   253.30	     0.94	      152	     1.60	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   374.00	    27579	   266.70	       34	     1.46	    -0.75	     1369	   839.70	   253.30	     0.94	      153	     1.60	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   376.00	    27575	   266.70	       33	     1.50	    -0.72	     1376	   839.00	   253.10	     0.92	      154	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   378.00	    27572	   266.60	       33	     1.53	    -0.69	     1383	   838.30	   253.00	     0.92	      156	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   380.00	    27568	   266.50	       33	     1.57	    -0.67	     1390	   837.50	   253.10	     0.92	      157	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   382.00	    27564	   266.50	       33	     1.61	    -0.64	     1397	   836.70	   252.90	     0.91	      158	     1.70	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   384.00	    27560	   266.40	       33	     1.64	    -0.61	     1404	   836.00	   252.70	     0.90	      160	     1.80	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   386.00	    27557	   266.30	       33	     1.68	    -0.58	     1410	   835.30	   252.80	     0.90	      161	     1.80	      324	    20100	   -58.60	   -61.94	        0	        0	   -32768	
   388.00	    27554	   266.30	       34	     1.71	    -0.55	     1417	   834.60	   253.10	     0.92	      162	     1.80	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   390.00	    27550	   266.20	       35	     1.73	    -0.53	     1423	   833.90	   253.20	     0.94	      163	     1.80	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   392.00	    27547	   266.20	       35	     1.76	    -0.51	     1430	   833.20	   253.10	     0.93	      164	     1.80	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   394.00	    27543	   266.10	       35	     1.78	    -0.49	     1436	   832.50	   253.20	     0.94	      164	     1.80	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   396.00	    27540	   266.00	       36	     1.80	    -0.48	     1442	   831.90	   253.40	     0.95	      165	     1.90	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   398.00	    27537	   266.00	       36	     1.82	    -0.48	     1449	   831.20	   253.40	     0.96	      165	     1.90	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   400.00	    27533	   265.90	       36	     1.83	    -0.47	     1456	   830.40	   253.40	     0.96	      166	     1.90	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   402.00	    27530	   265.90	       36	     1.85	    -0.47	     1462	   829.70	   253.50	     0.96	      166	     1.90	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   404.00	    27526	   265.80	       36	     1.87	    -0.47	     1468	   829.10	   253.30	     0.95	      166	     1.90	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   406.00	    27523	   265.80	       36	     1.88	    -0.47	     1475	   828.40	   253.30	     0.95	      166	     1.90	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   408.00	    27520	   265.70	       37	     1.89	    -0.46	     1482	   827.70	   253.50	     0.97	      166	     1.90	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   410.00	    27516	   265.60	       38	     1.91	    -0.45	     1489	   826.90	   253.80	     1.00	      167	     2.00	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   412.00	    27512	   265.60	       39	     1.92	    -0.43	     1495	   826.20	   254.10	     1.02	      167	     2.00	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   414.00	    27509	   265.60	       40	     1.93	    -0.41	     1501	   825.60	   254.30	     1.04	      168	     2.00	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   416.00	    27506	   265.50	       41	     1.93	    -0.38	     1508	   824.90	   254.50	     1.06	      169	     2.00	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   418.00	    27502	   265.40	       42	     1.93	    -0.34	     1514	   824.20	   254.70	     1.08	      170	     2.00	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   420.00	    27499	   265.50	       42	     1.94	    -0.29	     1521	   823.50	   254.80	     1.09	      171	     2.00	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   422.00	    27496	   265.40	       42	     1.94	    -0.24	     1526	   822.90	   254.70	     1.08	      173	     2.00	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   424.00	    27493	   265.30	       42	     1.94	    -0.19	     1532	   822.30	   254.60	     1.07	      174	     2.00	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   426.00	    27489	   265.30	       42	     1.95	    -0.13	     1539	   821.60	   254.50	     1.06	      176	     2.00	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   428.00	    27486	   265.20	       42	     1.96	    -0.08	     1545	   820.90	   254.40	     1.06	      178	     2.00	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   430.00	    27483	   265.10	       42	     1.98	    -0.03	     1552	   820.30	   254.30	     1.05	      179	     2.00	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   432.00	    27479	   265.10	       42	     2.00	     0.02	     1558	   819.60	   254.40	     1.06	      180	     2.00	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   434.00	    27476	   265.10	       42	     2.03	     0.05	     1564	   818.90	   254.40	     1.06	      182	     2.00	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   436.00	    27472	   265.00	       42	     2.07	     0.08	     1571	   818.20	   254.40	     1.06	      182	     2.10	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   438.00	    27469	   264.90	       42	     2.10	     0.10	     1578	   817.40	   254.30	     1.05	      183	     2.10	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   440.00	    27465	   264.90	       42	     2.15	     0.12	     1585	   816.70	   254.30	     1.05	      183	     2.10	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   442.00	    27461	   264.80	       42	     2.19	     0.13	     1592	   816.00	   254.20	     1.04	      183	     2.20	      324	    20200	   -58.60	   -61.94	        0	        0	   -32768	
   444.00	    27458	   264.80	       42	     2.24	     0.12	     1597	   815.40	   254.10	     1.04	      183	     2.20	      324	    20300	   -58.60	   -61.94	        0	        0	   -32768	
   446.00	    27455	   264.80	       42	     2.28	     0.12	     1603	   814.80	   254.00	     1.03	      183	     2.30	      324	    20300	   -58.60	   -61.94	        0	        0	   -32768	
   448.00	    27452	   264.70	       41	     2.33	     0.10	     1610	   814.10	   253.90	     1.03	      183	     2.30	      324	    20300	   -58.60	   -61.94	        0	        0	   -32768	
   450.00	    27448	   264.70	       41	     2.37	     0.09	     1616	   813.40	   253.80	     1.02	      182	     2.40	      324	    20300	   -58.60	   -61.94	        0	        0	   -32768	
   452.00	    27445	   264.60	       41	     2.41	     0.08	     1622	   812.80	   253.70	     1.01	      182	     2.40	      324	    20300	   -58.60	   -61.94	        0	        0	   -32768	
   454.00	    27442	   264.60	       41	     2.45	     0.07	     1629	   812.10	   253.70	     1.01	      182	     2.50	      324	    20300	   -58.60	   -61.94	        0	        0	   -32768	
   456.00	    27438	   264.50	       41	     2.48	     0.05	     1635	   811.40	   253.70	     1.01	      181	     2.50	      324	    20300	   -58.60	   -61.94	        0	        0	   -32768	
   458.00	    27435	   264.40	       41	     2.52	     0.04	     1642	   810.80	   253.60	     1.00	      181	     2.50	      324	    20300	   -58.60	   -61.94	        0	        0	   -32768	
   460.00	    27432	   264.30	       41	     2.55	     0.04	     1648	   810.10	   253.60	     1.00	      181	     2.60	      325	    20300	   -58.60	   -61.94	        0	        0	   -32768	
   462.00	    27428	   264.30	       41	     2.59	     0.03	     1654	   809.50	   253.50	     0.99	      181	     2.60	      325	    20300	   -58.60	   -61.94	        0	        0	   -32768	
   464.00	    27425	   264.20	       41	     2.62	     0.03	     1660	   808.80	   253.40	     0.99	      181	     2.60	      325	    20300	   -58.60	   -61.94	        0	        0	   -32768	
   466.00	    27422	   264.20	       41	     2.65	     0.03	     1666	   808.20	   253.40	     0.98	      181	     2.60	      325	    20300	   -58.60	   -61.94	        0	        0	   -32768	
   468.00	    27419	   264.20	       41	     2.68	     0.04	     1672	   807.60	   253.30	     0.98	      181	     2.70	      325	    20300	   -58.60	   -61.94	        0	        0	   -32768	
