Start Up Date 16 JUN 12 18:12 UTC       



System test passed  -No errors found    





Sounding program REV 8.36 using GPS    



Station  : 03888 PEZZI-2012

Location : 29.19 S  48.68 W      0 m



RS-number:  G2344375





Ground check  :    Ref     RS   Corr



  Pressure    : 1015.1 1014.4    0.7

  Temperature :   21.4   21.6   -0.2

  Humidity    :      0      5     -5

                     0      5     -5



Started at:      16 JUN 12 18:34 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s
  11 36     3.2    2487    754.5    4.6  81    1.7  255  12.7

  11 38     3.2    2494    753.9    4.5  81    1.6  255  12.7

  11 40     3.2    2500    753.3    4.5  81    1.5  255  12.7

  11 42     3.1    2506    752.8    4.5  81    1.6  255  12.7

  11 44     3.1    2512    752.2    4.4  81    1.5  255  12.7

  11 46     3.1    2518    751.7    4.4  81    1.5  256  13.0

  11 48     3.1    2524    751.1    4.3  81    1.4  256  13.0

  11 50     3.1    2530    750.6    4.3  81    1.3  256  13.0

  11 52     3.1    2536    750.0    4.3  81    1.4  256  13.0

  11 54     3.1    2542    749.4    4.2  81    1.3  256  13.0

  11 56     3.1    2549    748.8    4.2  81    1.3  256  13.4

  11 58     3.1    2555    748.2    4.1  81    1.2  256  13.4

  12  0     3.1    2561    747.7    4.1  81    1.1  256  13.4

  12  2     3.1    2567    747.1    4.1  79    0.8  256  13.4

  12  4     3.1    2574    746.5    4.1  77    0.5  256  13.4

  12  6     3.1    2580    745.9    4.2  75    0.2  256  13.5

  12  8     3.1    2587    745.3    4.2  73   -0.2  256  13.5

  12 10     3.1    2593    744.7    4.2  71   -0.6  256  13.5

  12 12     3.1    2599    744.2    4.2  70   -0.7  256  13.5

  12 14     3.1    2605    743.7    4.2  70   -0.7  256  13.5

  12 16     3.1    2611    743.1    4.2  69   -0.9  255  13.8

  12 18     3.1    2617    742.6    4.2  69   -0.9  255  13.8

  12 20     3.1    2623    742.0    4.2  68   -1.2  255  13.8

  12 22     3.0    2629    741.5    4.2  67   -1.3  255  13.8

  12 24     3.0    2634    741.0    4.2  67   -1.3  255  13.8

  12 26     3.0    2640    740.5    4.1  66   -1.6  253  14.1

  12 28     3.0    2645    740.0    4.1  66   -1.6  253  14.1

  12 30     3.0    2651    739.5    4.1  65   -1.9  253  14.1

  12 32     2.9    2657    739.0    4.1  64   -2.1  253  14.1

  12 34     2.9    2662    738.5    4.1  62   -2.5  253  14.1

  12 36     2.9    2668    738.0    4.2  61   -2.6  251  14.5

  12 38     2.9    2673    737.5    4.2  59   -3.1  251  14.5

  12 40     2.9    2679    737.0    4.2  58   -3.3  251  14.5

  12 42     2.9    2685    736.4    4.2  55   -4.0  251  14.5

  12 44     2.9    2691    735.9    4.3  53   -4.4  251  14.5

  12 46     2.9    2697    735.3    4.3  50   -5.2  249  15.0

  12 48     2.9    2703    734.8    4.4  48   -5.6  249  15.0

  12 50     2.9    2709    734.3    4.4  45   -6.5  249  15.0

  12 52     3.0    2715    733.7    4.4  43   -7.0  249  15.0

  12 54     3.0    2721    733.1    4.5  40   -7.9  249  15.0

  12 56     3.0    2728    732.6    4.5  38   -8.5  249  15.7

  12 58     3.0    2734    732.0    4.6  35   -9.5  249  15.7

  13  0     3.0    2740    731.4    4.6  33  -10.3  249  15.7

  13  2     3.0    2746    730.9    4.7  31  -11.0  249  15.7

  13  4     3.0    2752    730.3    4.7  28  -12.2  249  15.7

