   



Start Up Date 14 JUN 12 15:44 UTC       



System test passed  -No errors found    





Sounding program REV 8.36 using GPS    



Station  : 03888 PEZZI-2012

Location : 27.02 S  46.32 W      0 m



RS-number:  G2413857





Ground check  :    Ref     RS   Corr



  Pressure    : 1018.5 1016.2    2.3

  Temperature :   26.6   26.8   -0.2

  Humidity    :      0      3     -3

                     0      3     -3



Started at:      14 JUN 12 15:58 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s
   8 10     1.8    1075    898.3   13.8  79   10.2  332   3.3

   8 12     1.8    1078    898.0   13.8  79   10.3  332   3.3

   8 14     1.8    1082    897.6   13.7  79   10.2  332   3.3

   8 16     1.8    1085    897.3   13.7  79   10.2  331   3.5

   8 18     1.8    1089    896.9   13.6  79   10.1  331   3.5

   8 20     1.8    1092    896.6   13.6  79   10.0  331   3.5

   8 22     1.7    1095    896.2   13.6  79   10.1  331   3.5

   8 24     1.7    1098    895.9   13.6  79   10.1  331   3.5

   8 26     1.7    1102    895.5   13.5  79   10.0  329   3.7

   8 28     1.7    1105    895.2   13.5  79   10.0  329   3.7

   8 30     1.7    1108    894.8   13.5  79    9.9  329   3.7

   8 32     1.7    1111    894.5   13.5  79   10.0  329   3.7

   8 34     1.7    1115    894.1   13.4  79    9.9  329   3.7

   8 36     1.7    1118    893.8   13.4  79    9.9  328   3.9

   8 38     1.7    1122    893.4   13.3  79    9.8  328   3.9

   8 40     1.7    1125    893.1   13.3  79    9.7  328   3.9

   8 42     1.7    1129    892.7   13.3  79    9.8  328   3.9

   8 44     1.7    1132    892.3   13.2  79    9.7  328   3.9

   8 46     1.7    1136    891.9   13.2  79    9.7  326   4.2

   8 48     1.7    1139    891.5   13.1  79    9.6  326   4.2

   8 50     1.7    1143    891.1   13.1  79    9.6  326   4.2

   8 52     1.8    1147    890.7   13.1  79    9.6  326   4.2

   8 54     1.8    1151    890.3   13.1  79    9.6  326   4.2

   8 56     1.8    1154    889.9   13.2  79    9.7  324   4.5

   8 58     1.8    1158    889.6   13.2  79    9.7  324   4.5

   9  0     1.8    1162    889.2   13.2  79    9.6  324   4.5

   9  2     1.8    1166    888.8   13.2  79    9.7  324   4.5

   9  4     1.8    1169    888.4   13.2  78    9.5  324   4.5

   9  6     1.8    1173    888.0   13.2  78    9.5  322   4.9

   9  8     1.8    1176    887.6   13.2  77    9.3  322   4.9

   9 10     1.8    1180    887.2   13.2  77    9.3  322   4.9

   9 12     1.9    1184    886.8   13.2  77    9.3  322   4.9

   9 14     1.9    1188    886.4   13.2  77    9.3  322   4.9

   9 16     1.9    1191    886.0   13.2  76    9.1  321   5.2

   9 18     1.9    1195    885.7   13.2  76    9.1  321   5.2

   9 20     1.9    1199    885.3   13.2  76    9.1  321   5.2

   9 22     1.8    1203    884.9   13.2  76    9.1  321   5.2

   9 24     1.8    1206    884.5   13.1  76    9.0  321   5.2

   9 26     1.8    1210    884.1   13.1  75    8.8  321   5.5

   9 28     1.8    1213    883.7   13.0  75    8.7  321   5.5

   9 30     1.8    1217    883.3   13.0  75    8.7  321   5.5

   9 32     1.9    1221    882.9   13.0  75    8.7  321   5.5

   9 34     1.9    1225    882.5   13.0  75    8.7  321   5.5

   9 36     1.9    1228    882.2   12.9  74    8.4  321   5.6

   9 38     1.9    1232    881.8   12.9  74    8.4  321   5.6

   9 40     1.9    1236    881.4   12.9  74    8.4  321   5.6

   9 42     1.9    1240    881.0   12.9  74    8.4  321   5.6

   9 44     1.9    1244    880.5   12.9  74    8.4  321   5.6

   9 46     1.9    1248    880.1   12.9  74    8.4  322   5.7

   9 48     1.9    1252    879.7   12.9  74    8.4  322   5.7

   9 50     1.9    1256    879.2   12.9  74    8.4  322   5.7

   9 52     1.9    1260    878.8   12.9  74    8.4  322   5.7

   9 54     1.9    1264    878.5   12.9  74    8.4  322   5.7

   9 56     1.9    1267    878.1   13.0  74    8.5  324   5.7

   9 58     1.9    1271    877.7   13.0  74    8.5  324   5.7

  10  0     1.9    1275    877.3   13.0  74    8.5  324   5.7

  10  2     1.8    1278    877.0   13.0  74    8.5  324   5.7

  10  4     1.8    1281    876.6   13.0  73    8.3  324   5.7

  10  6     1.8    1285    876.3   13.1  73    8.4  327   5.7

  10  8     1.8    1288    875.9   13.1  72    8.2  327   5.7

  10 10     1.8    1291    875.6   13.1  72    8.2  327   5.7

  10 12     1.8    1295    875.2   13.1  71    8.0  327   5.7

  10 14     1.8    1299    874.8   13.2  70    7.9  327   5.7

  10 16     1.8    1302    874.4   13.2  68    7.5  331   5.4

  10 18     1.8    1306    874.1   13.3  67    7.4  331   5.4

  10 20     1.8    1310    873.7   13.3  66    7.1  331   5.4

  10 22     1.8    1314    873.2   13.3  64    6.7  331   5.4

  10 24     1.8    1318    872.8   13.4  63    6.6  331   5.4

  10 26     1.8    1322    872.4   13.4  61    6.1  336   5.1

  10 28     1.8    1326    872.0   13.5  60    5.9  336   5.1

  10 30     1.8    1330    871.5   13.5  58    5.4  336   5.1

  10 32     1.9    1334    871.2   13.5  57    5.2  336   5.1

  10 34     1.9    1338    870.8   13.6  57    5.3  336   5.1

  10 36     1.9    1341    870.4   13.6  56    5.1  341   4.9

  10 38     1.9    1345    870.0   13.7  56    5.1  341   4.9

  10 40     1.9    1349    869.6   13.7  55    4.8  341   4.9

  10 42     1.9    1353    869.2   13.7  55    4.9  341   4.9

  10 44     1.9    1356    868.9   13.7  54    4.6  341   4.9

  10 46     1.9    1360    868.5   13.7  54    4.6  348   4.7

  10 48     1.9    1363    868.1   13.7  53    4.4  348   4.7

  10 50     1.9    1367    867.7   13.7  53    4.3  348   4.7

  10 52     1.9    1371    867.3   13.7  53    4.4  348   4.7

  10 54     1.9    1375    866.9   13.7  52    4.1  348   4.7

  10 56     1.9    1380    866.4   13.6  52    4.0  355   4.6

  10 58     1.9    1384    866.0   13.6  51    3.7  355   4.6

  11  0     1.9    1388    865.6   13.6  51    3.7  355   4.6

  11  2     1.8    1391    865.3   13.7  49    3.2  355   4.6

  11  4     1.8    1394    864.9   13.8  48    3.0  355   4.6

  11  6     1.8    1398    864.6   13.8  46    2.4    2   4.5

  11  8     1.8    1401    864.3   13.9  45    2.2    2   4.5

  11 10     1.8    1404    863.9   14.0  43    1.6    2   4.5

  11 12     1.8    1407    863.6   14.0  43    1.7    2   4.5

  11 14     1.8    1411    863.2   14.0  42    1.4    2   4.5

  11 16     1.8    1414    862.9   14.1  42    1.4    8   4.3

  11 18     1.8    1418    862.6   14.1  41    1.1    8   4.3

  11 20     1.8    1421    862.2   14.1  41    1.1    8   4.3

  11 22     1.7    1425    861.9   14.1  41    1.1    8   4.3

  11 24     1.7    1428    861.5   14.1  40    0.8    8   4.3

  11 26     1.7    1432    861.1   14.1  40    0.8   15   4.0

  11 28     1.7    1435    860.7   14.1  39    0.4   15   4.0

  11 30     1.7    1439    860.3   14.1  39    0.4   15   4.0

  11 32     1.9    1444    859.9   14.2  38    0.2   15   4.0

  11 34     1.9    1448    859.4   14.2  38    0.2   15   4.0

  11 36     1.9    1453    859.0   14.3  37   -0.1   23   3.7

  11 38     1.9    1457    858.5   14.3  37   -0.1   23   3.7

  11 40     1.9    1462    858.0   14.4  36   -0.5   23   3.7

  11 42     2.1    1466    857.6   14.4  36   -0.4   23   3.7

  11 44     2.1    1470    857.2   14.4  35   -0.8   23   3.7

  11 46     2.1    1475    856.8   14.4  35   -0.8   31   3.4

  11 48     2.1    1479    856.4   14.4  34   -1.2   31   3.4

  11 50     2.1    1483    855.9   14.4  34   -1.2   31   3.4

  11 52     2.1    1487    855.5   14.4  34   -1.2   31   3.4

  11 54     2.1    1491    855.1   14.4  33   -1.6   31   3.4

  11 56     2.1    1495    854.7   14.4  33   -1.6   40   3.2

  11 58     2.1    1499    854.3   14.4  32   -2.0   40   3.2

