Started at:      13 JUN 12  0:20 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s
   8 12     1.8    1208    884.6   14.8  71    9.6    8   2.0

   8 14     1.8    1212    884.2   14.7  71    9.6    8   2.0

   8 16     1.8    1216    883.8   14.7  72    9.8   11   2.0

   8 18     1.8    1220    883.3   14.6  72    9.7   11   2.0

   8 20     1.8    1224    882.9   14.6  73    9.8   11   2.0

   8 22     1.9    1228    882.5   14.6  73    9.9   11   2.0

   8 24     1.9    1232    882.1   14.5  73    9.8   11   2.0

   8 26     1.9    1235    881.7   14.5  74   10.0   15   2.0

   8 28     1.9    1239    881.3   14.4  74    9.9   15   2.0

   8 30     1.9    1243    881.0   14.4  74    9.8   15   2.0

   8 32     1.9    1247    880.6   14.4  74    9.9   15   2.0

   8 34     1.9    1251    880.2   14.4  74    9.9   15   2.0

   8 36     1.9    1254    879.8   14.3  75   10.0   19   1.9

   8 38     1.9    1258    879.4   14.3  75   10.0   19   1.9

   8 40     1.9    1262    879.0   14.3  75    9.9   19   1.9

   8 42     1.8    1265    878.7   14.3  75   10.0   19   1.9

   8 44     1.8    1268    878.3   14.2  75    9.9   19   1.9

   8 46     1.8    1272    878.0   14.2  76   10.1   27   1.9

   8 48     1.8    1275    877.6   14.1  76   10.0   27   1.9

   8 50     1.8    1278    877.3   14.1  76    9.9   27   1.9

   8 52     1.8    1282    876.9   14.1  76   10.0   27   1.9

   8 54     1.8    1286    876.5   14.1  76   10.0   27   1.9

   8 56     1.8    1289    876.1   14.0  77   10.1   37   1.8

   8 58     1.8    1293    875.8   14.0  77   10.1   37   1.8

   9  0     1.8    1297    875.4   14.0  77   10.0   37   1.8

   9  2     1.8    1301    875.0   14.0  77   10.1   37   1.8

   9  4     1.8    1304    874.6   14.0  78   10.3   37   1.8

   9  6     1.8    1308    874.2   13.9  78   10.2   43   1.8

   9  8     1.8    1311    873.8   13.9  79   10.4   43   1.8

   9 10     1.8    1315    873.5   13.9  79   10.3   43   1.8

   9 12     1.8    1318    873.1   13.9  79   10.4   43   1.8

   9 14     1.8    1322    872.8   13.9  79   10.4   43   1.8

   9 16     1.8    1325    872.4   13.8  80   10.5   43   1.8

   9 18     1.8    1329    872.1   13.8  80   10.5   43   1.8

   9 20     1.8    1332    871.8   13.8  80   10.4   43   1.8

   9 22     1.7    1335    871.4   13.8  80   10.5   43   1.8

   9 24     1.7    1338    871.1   13.8  80   10.5   43   1.8

   9 26     1.7    1342    870.7   13.7  80   10.4   40   1.8

   9 28     1.7    1345    870.4   13.7  80   10.4   40   1.8

   9 30     1.7    1348    870.1   13.7  80   10.3   40   1.8

   9 32     1.7    1352    869.7   13.7  80   10.4   40   1.8

   9 34     1.7    1356    869.3   13.7  80   10.4   40   1.8

   9 36     1.7    1359    868.9   13.6  80   10.3   36   1.8

   9 38     1.7    1363    868.5   13.6  80   10.3   36   1.8

   9 40     1.7    1367    868.1   13.6  80   10.2   36   1.8

   9 42     1.8    1371    867.7   13.6  80   10.3   36   1.8

   9 44     1.8    1375    867.3   13.6  80   10.3   36   1.8

   9 46     1.8    1379    866.9   13.6  79   10.1   28   1.7

   9 48     1.8    1383    866.4   13.6  79   10.1   28   1.7

   9 50     1.8    1387    866.0   13.6  79   10.0   28   1.7

   9 52     1.9    1391    865.6   13.6  79   10.1   28   1.7

   9 54     1.9    1395    865.3   13.6  79   10.1   28   1.7

   9 56     1.9    1398    864.9   13.6  78    9.9   15   1.7

   9 58     1.9    1402    864.5   13.6  78    9.9   15   1.7

  10  0     1.9    1406    864.1   13.6  78    9.8   15   1.7

  10  2     2.1    1411    863.7   13.6  78    9.9   15   1.7

  10  4     2.1    1415    863.2   13.6  78    9.9   15   1.7

  10  6     2.1    1420    862.7   13.6  78    9.9  355   1.8

  10  8     2.1    1424    862.3   13.6  78    9.9  355   1.8

  10 10     2.1    1429    861.8   13.6  78    9.8  355   1.8

  10 12     2.1    1433    861.4   13.6  78    9.9  355   1.8

  10 14     2.1    1437    861.0   13.6  78    9.9  355   1.8

  10 16     2.1    1441    860.5   13.6  78    9.9  339   1.8

  10 18     2.1    1445    860.1   13.6  78    9.9  339   1.8

  10 20     2.1    1449    859.7   13.6  78    9.8  339   1.8

  10 22     2.1    1453    859.3   13.6  77    9.7  339   1.8

  10 24     2.1    1457    858.9   13.6  77    9.7  339   1.8

  10 26     2.1    1462    858.4   13.7  76    9.6  326   1.8

  10 28     2.1    1466    858.0   13.7  76    9.6  326   1.8

  10 30     2.1    1470    857.6   13.7  75    9.4  326   1.8

  10 32     2.0    1474    857.2   13.7  74    9.2  326   1.8

  10 34     2.0    1478    856.8   13.7  73    9.0  326   1.8

  10 36     2.0    1482    856.4   13.8  73    9.1  314   1.8

  10 38     2.0    1486    855.9   13.8  72    8.9  314   1.8

  10 40     2.0    1490    855.5   13.8  71    8.6  314   1.8

  10 42     2.1    1494    855.1   13.8  70    8.5  314   1.8

  10 44     2.1    1498    854.7   13.8  69    8.3  314   1.8

  10 46     2.1    1503    854.3   13.9  68    8.1  304   1.9

  10 48     2.1    1507    853.9   13.9  67    7.9  304   1.9

  10 50     2.1    1511    853.4   13.9  66    7.7  304   1.9

  10 52     2.1    1515    853.0   13.9  65    7.5  304   1.9

  10 54     2.1    1519    852.6   13.9  64    7.3  304   1.9

  10 56     2.1    1524    852.2   13.9  64    7.3  297   2.1

  10 58     2.1    1528    851.8   13.9  63    7.0  297   2.1

  11  0     2.1    1532    851.4   13.9  62    6.8  297   2.1

  11  2     2.0    1536    851.0   13.9  62    6.8  297   2.1

  11  4     2.0    1539    850.6   13.9  62    6.8  297   2.1

  11  6     2.0    1543    850.2   13.8  61    6.5  292   2.3

  11  8     2.0    1546    849.9   13.8  61    6.5  292   2.3

  11 10     2.0    1550    849.5   13.8  61    6.4  292   2.3

  11 12     2.1    1555    849.0   13.8  61    6.5  292   2.3

  11 14     2.1    1559    848.6   13.7  62    6.6  292   2.3

  11 16     2.1    1564    848.1   13.7  62    6.6  288   2.5

  11 18     2.1    1568    847.7   13.6  63    6.7  288   2.5

  11 20     2.1    1573    847.2   13.6  63    6.7  288   2.5

  11 22     2.1    1577    846.8   13.6  63    6.7  288   2.5

  11 24     2.1    1582    846.3   13.5  63    6.7  288   2.5

  11 26     2.1    1586    845.8   13.5  64    6.9  287   2.8

  11 28     2.1    1591    845.4   13.4  64    6.8  287   2.8

  11 30     2.1    1595    844.9   13.4  64    6.7  287   2.8

  11 32     2.3    1600    844.5   13.4  64    6.8  287   2.8

  11 34     2.3    1604    844.0   13.3  64    6.7  287   2.8

  11 36     2.3    1609    843.6   13.3  65    6.9  290   3.1

  11 38     2.3    1613    843.1   13.2  65    6.8  290   3.1

  11 40     2.3    1618    842.7   13.2  65    6.8  290   3.1

  11 42     2.3    1623    842.2   13.2  65    6.8  290   3.1

  11 44     2.3    1628    841.7   13.1  66    6.9  290   3.1

  11 46     2.3    1633    841.2   13.1  66    6.9  292   3.4

  11 48     2.3    1638    840.7   13.0  67    7.1  292   3.4

  11 50     2.3    1643    840.2   13.0  67    7.0  292   3.4

  11 52     2.3    1647    839.8   13.0  67    7.1  292   3.4

  11 54     2.3    1652    839.3   12.9  67    7.0  292   3.4

  11 56     2.3    1656    838.8   12.9  68    7.2  293   3.6

  11 58     2.3    1661    838.4   12.8  68    7.1  293   3.6

  12  0     2.3    1665    837.9   12.8  68    7.1  293   3.6

  12  2     2.3    1670    837.5   12.8  68    7.1  293   3.6

  12  4     2.3    1674    837.0   12.7  68    7.0  293   3.6

  12  6     2.3    1679    836.6   12.7  69    7.2  294   3.8

  12  8     2.3    1683    836.2   12.6  69    7.1  294   3.8

  12 10     2.3    1688    835.7   12.6  69    7.1  294   3.8

  12 12     2.3    1693    835.3   12.6  69    7.1  294   3.8

  12 14     2.3    1697    834.8   12.5  69    7.0  294   3.8

  12 16     2.3    1702    834.4   12.5  70    7.2  294   4.0

  12 18     2.3    1706    833.9   12.4  70    7.1  294   4.0

  12 20     2.3    1711    833.5   12.4  70    7.1  294   4.0

  12 22     2.2    1715    833.1   12.4  70    7.1  294   4.0

  12 24     2.2    1719    832.6   12.3  71    7.2  294   4.0

  12 26     2.2    1723    832.2   12.3  71    7.2  295   4.1

  12 28     2.2    1727    831.8   12.2  72    7.4  295   4.1

  12 30     2.2    1731    831.4   12.2  72    7.3  295   4.1

  12 32     2.2    1736    831.0   12.2  72    7.4  295   4.1

  12 34     2.2    1740    830.5   12.1  72    7.3  295   4.1

  12 36     2.2    1745    830.1   12.1  72    7.3  296   4.2

  12 38     2.2    1749    829.6   12.0  72    7.2  296   4.2

  12 40     2.2    1754    829.2   12.0  72    7.1  296   4.2

  12 42     2.2    1758    828.8   12.0  72    7.2  296   4.2

  12 44     2.2    1763    828.3   11.9  72    7.1  296   4.2

  12 46     2.2    1767    827.9   11.9  72    7.1  296   4.2

  12 48     2.2    1772    827.4   11.8  72    7.0  296   4.2

  12 50     2.2    1776    827.0   11.8  72    6.9  296   4.2

  12 52     2.3    1781    826.5   11.7  72    6.9  296   4.2

  12 54     2.3    1785    826.1   11.7  73    7.1  296   4.2

  12 56     2.3    1790    825.6   11.6  73    7.0  295   4.3

  12 58     2.3    1794    825.2   11.6  74    7.2  295   4.3

  13  0     2.3    1799    824.8   11.5  74    7.0  295   4.3

  13  2     2.2    1803    824.4   11.5  74    7.1  295   4.3

  13  4     2.2    1807    824.0   11.4  74    7.0  295   4.3

  13  6     2.2    1811    823.5   11.4  75    7.2  295   4.4

  13  8     2.2    1815    823.1   11.3  75    7.1  295   4.4

  13 10     2.2    1819    822.7   11.3  75    7.0  295   4.4

  13 12     2.1    1823    822.3   11.3  75    7.1  295   4.4

  13 14     2.1    1827    821.9   11.2  75    7.0  295   4.4

  13 16     2.1    1831    821.5   11.2  76    7.2  295   4.5

  13 18     2.1    1835    821.1   11.1  76    7.1  295   4.5

  13 20     2.1    1839    820.7   11.1  76    7.0  295   4.5

  13 22     2.1    1844    820.3   11.1  76    7.1  295   4.5

  13 24     2.1    1848    819.9   11.0  76    7.0  295   4.5

  13 26     2.1    1853    819.4   11.0  76    7.0  296   4.7

  13 28     2.1    1857    819.0   10.9  76    6.9  296   4.7

  13 30     2.1    1862    818.5   10.9  76    6.8  296   4.7

  13 32     2.2    1866    818.1   10.9  76    6.9  296   4.7

  13 34     2.2    1871    817.7   10.8  76    6.8  296   4.7

  13 36     2.2    1875    817.2   10.8  77    7.0  297   4.8

  13 38     2.2    1880    816.8   10.7  77    6.9  297   4.8

  13 40     2.2    1884    816.3   10.7  77    6.8  297   4.8

  13 42     2.3    1889    815.9   10.7  77    6.9  297   4.8

  13 44     2.3    1893    815.5   10.6  77    6.8  297   4.8

  13 46     2.3    1898    815.0   10.6  78    7.0  299   4.8

  13 48     2.3    1902    814.6   10.5  78    6.9  299   4.8

